table_catalog,table_schema,table_name,column_name,ordinal_position,is_nullable,data_type,is_generated,generation_expression,is_stored,is_hidden,is_updatable,is_system_defined,is_partitioning_column,clustering_ordinal_position,collation_name,column_default,rounding_mode
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2022,distance_between_service,17,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2022,time_between_service,18,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2022,trip_type,19,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2022,imp_surcharge,20,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2022,pickup_location_id,21,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2022,dropoff_location_id,22,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2022,data_file_year,23,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2022,data_file_month,24,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,passenger_count,4,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,trip_distance,5,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,rate_code,6,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,store_and_fwd_flag,7,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,payment_type,8,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,fare_amount,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,extra,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,mta_tax,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,tip_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,tolls_amount,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,imp_surcharge,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,airport_fee,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,total_amount,16,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,pickup_location_id,17,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,dropoff_location_id,18,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,data_file_year,19,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2019,data_file_month,20,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,taxi_zone_geom,zone_id,1,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,taxi_zone_geom,zone_name,2,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,taxi_zone_geom,borough,3,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,taxi_zone_geom,zone_geom,4,YES,GEOGRAPHY,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,passenger_count,4,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,trip_distance,5,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,rate_code,6,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,store_and_fwd_flag,7,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,payment_type,8,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,fare_amount,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,extra,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,mta_tax,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,tip_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,tolls_amount,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,imp_surcharge,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,airport_fee,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,total_amount,16,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,pickup_location_id,17,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,dropoff_location_id,18,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,data_file_year,19,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2017,data_file_month,20,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,passenger_count,4,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,trip_distance,5,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,rate_code,6,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,store_and_fwd_flag,7,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,payment_type,8,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,fare_amount,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,extra,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,mta_tax,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,tip_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,tolls_amount,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,imp_surcharge,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,airport_fee,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,total_amount,16,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,pickup_location_id,17,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,dropoff_location_id,18,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,data_file_year,19,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2012,data_file_month,20,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,passenger_count,4,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,trip_distance,5,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,rate_code,6,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,store_and_fwd_flag,7,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,payment_type,8,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,fare_amount,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,extra,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,mta_tax,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,tip_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,tolls_amount,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,imp_surcharge,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,airport_fee,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,total_amount,16,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,pickup_location_id,17,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,dropoff_location_id,18,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,data_file_year,19,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2015,data_file_month,20,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,passenger_count,4,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,trip_distance,5,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,rate_code,6,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,store_and_fwd_flag,7,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,payment_type,8,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,fare_amount,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,extra,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,mta_tax,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,tip_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,tolls_amount,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,imp_surcharge,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,airport_fee,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,total_amount,16,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,pickup_location_id,17,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,dropoff_location_id,18,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,data_file_year,19,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2018,data_file_month,20,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,passenger_count,4,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,trip_distance,5,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,rate_code,6,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,store_and_fwd_flag,7,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,payment_type,8,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,fare_amount,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,extra,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,mta_tax,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,tip_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,tolls_amount,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,imp_surcharge,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,airport_fee,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,total_amount,16,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,pickup_location_id,17,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,dropoff_location_id,18,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2020,data_file_year,19,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
