table_catalog,table_schema,table_name,column_name,ordinal_position,is_nullable,data_type,is_generated,generation_expression,is_stored,is_hidden,is_updatable,is_system_defined,is_partitioning_column,clustering_ordinal_position,collation_name,column_default,rounding_mode
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,store_and_fwd_flag,4,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,rate_code,5,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,passenger_count,6,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,trip_distance,7,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,fare_amount,8,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,extra,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,mta_tax,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,tip_amount,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,tolls_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,ehail_fee,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,airport_fee,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,total_amount,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,payment_type,16,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,distance_between_service,17,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,time_between_service,18,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,trip_type,19,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,imp_surcharge,20,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,pickup_location_id,21,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,dropoff_location_id,22,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,data_file_year,23,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2021,data_file_month,24,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,store_and_fwd_flag,4,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,rate_code,5,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,passenger_count,6,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,trip_distance,7,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,fare_amount,8,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,extra,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,mta_tax,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,tip_amount,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,tolls_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,ehail_fee,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,airport_fee,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,total_amount,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,payment_type,16,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,distance_between_service,17,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,time_between_service,18,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,trip_type,19,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,imp_surcharge,20,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,pickup_location_id,21,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,dropoff_location_id,22,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,data_file_year,23,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2020,data_file_month,24,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,store_and_fwd_flag,4,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,rate_code,5,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,passenger_count,6,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,trip_distance,7,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,fare_amount,8,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,extra,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,mta_tax,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,tip_amount,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,tolls_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,ehail_fee,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,airport_fee,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,total_amount,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,payment_type,16,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,distance_between_service,17,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,time_between_service,18,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,trip_type,19,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,imp_surcharge,20,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,pickup_location_id,21,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,dropoff_location_id,22,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,data_file_year,23,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2016,data_file_month,24,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,passenger_count,4,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,trip_distance,5,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,rate_code,6,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,store_and_fwd_flag,7,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,payment_type,8,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,fare_amount,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,extra,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,mta_tax,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,tip_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,tolls_amount,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,imp_surcharge,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,airport_fee,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,total_amount,16,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,pickup_location_id,17,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,dropoff_location_id,18,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,data_file_year,19,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2021,data_file_month,20,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,store_and_fwd_flag,4,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,rate_code,5,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,passenger_count,6,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,trip_distance,7,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,fare_amount,8,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,extra,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,mta_tax,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,tip_amount,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,tolls_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,ehail_fee,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,airport_fee,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,total_amount,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,payment_type,16,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,distance_between_service,17,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,time_between_service,18,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,trip_type,19,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,imp_surcharge,20,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,pickup_location_id,21,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,dropoff_location_id,22,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,data_file_year,23,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_green_trips_2015,data_file_month,24,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,vendor_id,1,NO,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,pickup_datetime,2,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,dropoff_datetime,3,YES,TIMESTAMP,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,passenger_count,4,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,trip_distance,5,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,rate_code,6,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,store_and_fwd_flag,7,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,payment_type,8,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,fare_amount,9,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,extra,10,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,mta_tax,11,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,tip_amount,12,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,tolls_amount,13,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,imp_surcharge,14,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,airport_fee,15,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,total_amount,16,YES,NUMERIC,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,pickup_location_id,17,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,dropoff_location_id,18,YES,STRING,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,data_file_year,19,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,
bigquery-public-data,new_york_taxi_trips,tlc_yellow_trips_2013,data_file_month,20,YES,INT64,NEVER,,,NO,,NO,NO,,NULL,NULL,